ensg	symbol	biotype	chrom	start	end	strand	host_symbol	host_ensg	host_type
ENSG00000284570	MIR7705	miRNA	8	100702968	100703024	-1		ENSG00000310385	antisense
ENSG00000284570	MIR7705	miRNA	8	100702968	100703024	-1	PABPC1	ENSG00000070756	intragenic
ENSG00000284087	MIR6844	miRNA	8	124508515	124508576	-1	TATDN1	ENSG00000147687	intragenic
ENSG00000263735	MIR4662B	miRNA	8	124821978	124822058	-1		ENSG00000255491	intragenic
ENSG00000283609	MIR4662A	miRNA	8	124821985	124822051	1		ENSG00000255491	antisense
ENSG00000207804	MIR599	miRNA	8	99536636	99536730	-1	VPS13B	ENSG00000132549	antisense
ENSG00000216069	MIR875	miRNA	8	99536786	99536861	-1	VPS13B	ENSG00000132549	antisense
ENSG00000221305	MIR548I3	miRNA	8	8088941	8089089	-1		ENSG00000284606	antisense
ENSG00000221305	MIR548I3	miRNA	8	8088941	8089089	-1	FAM85B	ENSG00000253893	intragenic
ENSG00000265251	MIR4288	miRNA	8	28505116	28505182	-1	FZD3	ENSG00000104290	antisense
ENSG00000283764	MIR6850	miRNA	8	144791931	144791991	-1	RPL8	ENSG00000161016	intragenic
ENSG00000283858	MIR3674	miRNA	8	1801125	1801192	1	KBTBD11-OT1	ENSG00000283239	intragenic
ENSG00000283858	MIR3674	miRNA	8	1801125	1801192	1		ENSG00000287464	antisense
ENSG00000283858	MIR3674	miRNA	8	1801125	1801192	1	CLN8	ENSG00000182372	intragenic
ENSG00000207826	MIR596	miRNA	8	1817231	1817307	1	KBTBD11-OT1	ENSG00000283239	intragenic
ENSG00000273593	MIR7160	miRNA	8	2076589	2076640	1	MYOM2	ENSG00000036448	intragenic
ENSG00000208032	MIR548A3	miRNA	8	104484369	104484465	-1			intergenic
ENSG00000276580	MIR8055	miRNA	8	6622124	6622220	-1	MCPH1-AS1	ENSG00000249898	intragenic
ENSG00000276580	MIR8055	miRNA	8	6622124	6622220	-1	MCPH1	ENSG00000147316	antisense
ENSG00000266038	MIR4659A	miRNA	8	6745164	6745244	1	AGPAT5	ENSG00000155189	intragenic
ENSG00000283386	MIR4659B	miRNA	8	6745168	6745240	-1	AGPAT5	ENSG00000155189	antisense
ENSG00000283956	MIR3610	miRNA	8	116874728	116874800	-1	RAD21-AS1	ENSG00000253327	antisense
ENSG00000283956	MIR3610	miRNA	8	116874728	116874800	-1	RAD21	ENSG00000164754	intragenic
ENSG00000276598	MIR6893	miRNA	8	144435551	144435619	-1	TONSL	ENSG00000160949	intragenic
ENSG00000266324	MIR4663	miRNA	8	123215788	123215863	-1			intergenic
ENSG00000265520	MIR548V	miRNA	8	17681578	17681657	-1	MTUS1	ENSG00000129422	intragenic
ENSG00000254324	MIR151A	miRNA	8	140732564	140732653	-1	PTK2	ENSG00000169398	intragenic
ENSG00000266194	MIR4661	miRNA	8	91205485	91205559	1	LRRC69	ENSG00000214954	intragenic
ENSG00000284147	MIR3150B	miRNA	8	95072911	95072996	-1		ENSG00000254248	intragenic
ENSG00000284147	MIR3150B	miRNA	8	95072911	95072996	-1	MIR3150BHG	ENSG00000245080	intragenic
ENSG00000284147	MIR3150B	miRNA	8	95072911	95072996	-1	NDUFAF6	ENSG00000156170	antisense
ENSG00000283522	MIR3150A	miRNA	8	95072914	95072993	1		ENSG00000254248	antisense
ENSG00000283522	MIR3150A	miRNA	8	95072914	95072993	1	MIR3150BHG	ENSG00000245080	antisense
ENSG00000283522	MIR3150A	miRNA	8	95072914	95072993	1	NDUFAF6	ENSG00000156170	intragenic
ENSG00000273836	MIR6842	miRNA	8	27433370	27433434	1	PTK2B	ENSG00000120899	intragenic
ENSG00000284280	MIR6843	miRNA	8	27610601	27610751	-1	CLU	ENSG00000120885	intragenic
ENSG00000265075	MIR3622B	miRNA	8	27701673	27701767	-1		ENSG00000279302	antisense
ENSG00000284351	MIR3622A	miRNA	8	27701677	27701759	1		ENSG00000279302	intragenic
ENSG00000265847	MIR4287	miRNA	8	27886039	27886116	-1	SCARA5	ENSG00000168079	intragenic
ENSG00000264653	MIR5194	miRNA	8	130008334	130008453	-1	CYRIB	ENSG00000153310	intragenic
ENSG00000284062	MIR4469	miRNA	8	42896197	42896275	-1	RNF170	ENSG00000120925	intragenic
ENSG00000274705	MIR486-1	miRNA	8	41660441	41660508	-1	ANK1	ENSG00000029534	intragenic
ENSG00000283450	MIR486-2	miRNA	8	41660444	41660507	1	ANK1	ENSG00000029534	antisense
ENSG00000264408	MIR4470	miRNA	8	61714788	61714859	1			intergenic
ENSG00000283710	MIR1204	miRNA	8	127795962	127796028	1	PVT1	ENSG00000249859	intragenic
ENSG00000274988	MIR6876	miRNA	8	25345402	25345474	1	DOCK5	ENSG00000147459	intragenic
ENSG00000265657	MIR3151	miRNA	8	103154614	103154689	1	BAALC-AS1	ENSG00000247081	antisense
ENSG00000265657	MIR3151	miRNA	8	103154614	103154689	1	BAALC	ENSG00000164929	intragenic
ENSG00000207582	MIR30B	miRNA	8	134800520	134800607	-1		ENSG00000289405	intragenic
ENSG00000199153	MIR30D	miRNA	8	134804876	134804945	-1		ENSG00000289405	intragenic
ENSG00000264512	MIR5692A2	miRNA	8	12719132	12719190	1			intergenic
ENSG00000266206	MIR3926-1	miRNA	8	12727232	12727304	-1	LONRF1	ENSG00000154359	intragenic
ENSG00000283523	MIR3926-2	miRNA	8	12727237	12727299	1	LONRF1	ENSG00000154359	antisense
ENSG00000265247	MIR4472-1	miRNA	8	142176339	142176418	1		ENSG00000287332	antisense
ENSG00000265599	MIR4471	miRNA	8	100382763	100382845	1		ENSG00000253824	antisense
ENSG00000265599	MIR4471	miRNA	8	100382763	100382845	1		ENSG00000253217	intragenic
ENSG00000208037	MIR320A	miRNA	8	22244962	22245043	-1			intergenic
ENSG00000221261	MIR1208	miRNA	8	128150116	128150188	1		ENSG00000309955	antisense
ENSG00000221261	MIR1208	miRNA	8	128150116	128150188	1	PVT1	ENSG00000249859	intragenic
ENSG00000283172	MIR548D1	miRNA	8	123348034	123348130	-1	ATAD2	ENSG00000156802	intragenic
ENSG00000207704	MIR548AA1	miRNA	8	123348034	123348130	1	ATAD2	ENSG00000156802	antisense
ENSG00000263407	MIR4660	miRNA	8	9048445	9048518	1	ERI1	ENSG00000104626	intragenic
ENSG00000207701	MIR597	miRNA	8	9741672	9741768	1	TNKS	ENSG00000173273	intragenic
ENSG00000284321	MIR124-1	miRNA	8	9903388	9903472	-1	MIR124-1HG	ENSG00000253230	intragenic
ENSG00000263762	MIR4286	miRNA	8	10666978	10667070	1	RP1L1	ENSG00000183638	antisense
ENSG00000283210	MIR1322	miRNA	8	10825373	10825443	-1	PINX1	ENSG00000258724	intragenic
ENSG00000283210	MIR1322	miRNA	8	10825373	10825443	-1	PINX1	ENSG00000254093	intragenic
ENSG00000207600	MIR598	miRNA	8	11035206	11035302	-1	XKR6	ENSG00000171044	intragenic
ENSG00000266712	MIR3149	miRNA	8	76966768	76966850	-1			intergenic
ENSG00000199065	MIR101-2	miRNA	9	4850297	4850375	1	RCL1	ENSG00000120158	intragenic
ENSG00000276029	MIR4477A	miRNA	9	41233755	41233835	1		ENSG00000308900	antisense
ENSG00000263967	MIR4290	miRNA	9	90023441	90023535	-1	MIR4290HG	ENSG00000227555	intragenic
ENSG00000265347	MIR4291	miRNA	9	93819357	93819421	1		ENSG00000231990	intragenic
ENSG00000265873	MIR4289	miRNA	9	88745836	88745905	-1		ENSG00000286414	intragenic
ENSG00000274263	MIR7702	miRNA	9	111271156	111271214	-1		ENSG00000227531	intragenic
ENSG00000263861	MIR3927	miRNA	9	109511475	109511545	-1		ENSG00000294633	intragenic
ENSG00000263861	MIR3927	miRNA	9	109511475	109511545	-1	PALM2AKAP2	ENSG00000157654	antisense
ENSG00000207814	MIR147A	miRNA	9	120244979	120245050	-1			intergenic
ENSG00000207726	MIR455	miRNA	9	114209434	114209529	1	COL27A1	ENSG00000196739	intragenic
ENSG00000207595	MIR181A2	miRNA	9	124692442	124692551	1	MIR181A2HG	ENSG00000224020	intragenic
ENSG00000207595	MIR181A2	miRNA	9	124692442	124692551	1	NR6A1	ENSG00000148200	antisense
ENSG00000207737	MIR181B2	miRNA	9	124693710	124693798	1	MIR181A2HG	ENSG00000224020	intragenic
ENSG00000207737	MIR181B2	miRNA	9	124693710	124693798	1	NR6A1	ENSG00000148200	antisense
ENSG00000263897	MIR4669	miRNA	9	134379411	134379472	1	RXRA	ENSG00000186350	intragenic
ENSG00000283874	MIR3911	miRNA	9	127690687	127690795	-1		ENSG00000279571	intragenic
ENSG00000283874	MIR3911	miRNA	9	127690687	127690795	-1	STXBP1	ENSG00000136854	antisense
ENSG00000283874	MIR3911	miRNA	9	127690687	127690795	-1	PTRH1	ENSG00000187024	intragenic
ENSG00000283863	MIR3960	miRNA	9	127785833	127785923	1	CDK9	ENSG00000136807	intragenic
ENSG00000284547	MIR2861	miRNA	9	127785918	127786007	1	CDK9	ENSG00000136807	intragenic
ENSG00000284185	MIR219A2	miRNA	9	128392618	128392714	-1	MIR219A2HG	ENSG00000207955	intragenic
ENSG00000283335	MIR219B	miRNA	9	128392621	128392708	1	MIR219A2HG	ENSG00000207955	antisense
ENSG00000281156	MIR3651	miRNA	9	92292458	92292547	-1	IARS1	ENSG00000196305	intragenic
ENSG00000264158	MIR4670	miRNA	9	92527984	92528058	-1	ECM2	ENSG00000106823	intragenic
ENSG00000264158	MIR4670	miRNA	9	92527984	92528058	-1	CENPP	ENSG00000188312	antisense
ENSG00000284179	MIR7-1	miRNA	9	83969748	83969857	-1	HNRNPK-AS1	ENSG00000235298	antisense
ENSG00000284179	MIR7-1	miRNA	9	83969748	83969857	-1	HNRNPK	ENSG00000165119	intragenic
ENSG00000263892	MIR4667	miRNA	9	35608094	35608159	1	TESK1	ENSG00000107140	intragenic
ENSG00000284195	MIR6852	miRNA	9	35710676	35710741	-1	TLN1	ENSG00000137076	intragenic
ENSG00000273945	MIR6853	miRNA	9	35732922	35732995	1	CREB3	ENSG00000107175	intragenic
ENSG00000263790	MIR4473	miRNA	9	20411148	20411238	-1	MLLT3	ENSG00000171843	intragenic
ENSG00000264941	MIR4474	miRNA	9	20502265	20502342	-1	MLLT3	ENSG00000171843	intragenic
ENSG00000207609	MIR491	miRNA	9	20716105	20716188	1	FOCAD	ENSG00000188352	intragenic
ENSG00000284317	MIR7114	miRNA	9	137450026	137450086	-1	NSMF	ENSG00000165802	intragenic
ENSG00000283146	MIR548AU	miRNA	9	93594841	93594894	1	PHF2	ENSG00000197724	intragenic
ENSG00000277889	MIR8081	miRNA	9	106600928	106601022	1	LINC01505	ENSG00000234323	intragenic
ENSG00000207698	MIR32	miRNA	9	109046229	109046298	-1	TMEM245	ENSG00000106771	intragenic
ENSG00000277713	MIR6856	miRNA	9	130626297	130626363	1	FUBP3	ENSG00000107164	intragenic
ENSG00000283941	MIR600	miRNA	9	123111546	123111643	-1	MIR600HG	ENSG00000236901	intragenic
ENSG00000283941	MIR600	miRNA	9	123111546	123111643	-1	RABGAP1	ENSG00000011454	antisense
ENSG00000283941	MIR600	miRNA	9	123111546	123111643	-1	STRBP	ENSG00000165209	intragenic
ENSG00000199161	MIR126	miRNA	9	136670602	136670686	1	EGFL7	ENSG00000172889	intragenic
ENSG00000278756	MIR6722	miRNA	9	136746893	136746970	-1		ENSG00000204003	intragenic
ENSG00000278756	MIR6722	miRNA	9	136746893	136746970	-1		ENSG00000299551	antisense
ENSG00000278756	MIR6722	miRNA	9	136746893	136746970	-1	LCN6	ENSG00000267206	intragenic
ENSG00000265806	MIR4292	miRNA	9	136830957	136831023	1	RABL6	ENSG00000196642	intragenic
ENSG00000266507	MIR4479	miRNA	9	136886733	136886803	1	TRAF2	ENSG00000127191	intragenic
ENSG00000252153	MIR2278	miRNA	9	94809962	94810057	1	AOPEP	ENSG00000148120	intragenic
ENSG00000274115	MIR6081	miRNA	9	95065350	95065446	1	AOPEP	ENSG00000148120	intragenic
ENSG00000207563	MIR23B	miRNA	9	95085208	95085304	1	AOPEP	ENSG00000148120	intragenic
ENSG00000207864	MIR27B	miRNA	9	95085445	95085541	1	AOPEP	ENSG00000148120	intragenic
ENSG00000207617	MIR3074	miRNA	9	95086014	95086094	-1	AOPEP	ENSG00000148120	antisense
ENSG00000284459	MIR24-1	miRNA	9	95086021	95086088	1	AOPEP	ENSG00000148120	intragenic
ENSG00000263979	MIR4672	miRNA	9	127869415	127869495	-1		ENSG00000257524	intragenic
ENSG00000263979	MIR4672	miRNA	9	127869415	127869495	-1	AK1	ENSG00000106992	intragenic
ENSG00000266583	MIR4478	miRNA	9	122120082	122120167	-1		ENSG00000301342	antisense
ENSG00000266583	MIR4478	miRNA	9	122120082	122120167	-1	NDUFA8	ENSG00000119421	intragenic
ENSG00000207935	MIR204	miRNA	9	70809975	70810084	-1	TRPM3	ENSG00000083067	intragenic
ENSG00000264638	MIR3152	miRNA	9	18573306	18573379	1	ADAMTSL1	ENSG00000178031	intragenic
ENSG00000273932	MIR6877	miRNA	9	133051996	133052059	1	GTF3C5	ENSG00000148308	intragenic
ENSG00000263816	MIR548AW	miRNA	9	132945707	132945771	1	GFI1B	ENSG00000165702	intragenic
ENSG00000263816	MIR548AW	miRNA	9	132945707	132945771	1	TSC1	ENSG00000165699	antisense
ENSG00000283921	MIR1302-9	miRNA	9	30144	30281	1	MIR1302-9HG	ENSG00000227518	intragenic
ENSG00000283921	MIR1302-9	miRNA	9	30144	30281	1	WASHC1	ENSG00000181404	antisense
ENSG00000266017	MIR4477B	miRNA	9	63819574	63819654	1			intergenic
ENSG00000266315	MIR4668	miRNA	9	111932100	111932169	1	UGCG	ENSG00000148154	intragenic
ENSG00000275651	MIR6851	miRNA	9	33467869	33467935	-1	NOL6	ENSG00000165271	intragenic
ENSG00000207991	MIR601	miRNA	9	123402525	123402603	-1	DENND1A	ENSG00000119522	intragenic
ENSG00000274932	MIR7150	miRNA	9	123485529	123485622	-1	DENND1A	ENSG00000119522	intragenic
ENSG00000207581	MIR199B	miRNA	9	128244721	128244830	-1	DNM1	ENSG00000106976	antisense
ENSG00000264823	MIR3154	miRNA	9	128244947	128245030	-1	DNM1	ENSG00000106976	antisense
ENSG00000263403	MIR4673	miRNA	9	136519568	136519626	-1	NOTCH1	ENSG00000148400	intragenic
ENSG00000265181	MIR4674	miRNA	9	136546173	136546259	-1	NALT1	ENSG00000237886	antisense
ENSG00000199177	MIR31	miRNA	9	21512115	21512185	-1	MIR31HG	ENSG00000171889	intragenic
ENSG00000221269	MIR1302-8	miRNA	9	97363554	97363681	-1	SUGT1P4-STRA6LP-CCDC180	ENSG00000255036	antisense
ENSG00000221269	MIR1302-8	miRNA	9	97363554	97363681	-1	CCDC180	ENSG00000197816	antisense
ENSG00000263697	MIR3621	miRNA	9	137169186	137169270	-1		ENSG00000261793	intragenic
ENSG00000263697	MIR3621	miRNA	9	137169186	137169270	-1	LRRC26	ENSG00000184709	intragenic
ENSG00000215966	MIR876	miRNA	9	28863626	28863706	-1	LINGO2	ENSG00000174482	intragenic
ENSG00000215939	MIR873	miRNA	9	28888879	28888955	-1	LINGO2	ENSG00000174482	intragenic
ENSG00000265112	MIR3153	miRNA	9	89312225	89312306	1	CKS2	ENSG00000123975	intragenic
ENSG00000276124	MIR6855	miRNA	9	129869605	129869671	1	USP20	ENSG00000136878	intragenic
ENSG00000199165	MIRLET7A1	miRNA	9	94175957	94176036	1	MIRLET7A1HG	ENSG00000269929	intragenic
ENSG00000199072	MIRLET7F1	miRNA	9	94176347	94176433	1	MIRLET7A1HG	ENSG00000269929	intragenic
ENSG00000199133	MIRLET7D	miRNA	9	94178834	94178920	1	LINC02603	ENSG00000230262	antisense
ENSG00000199133	MIRLET7D	miRNA	9	94178834	94178920	1	MIRLET7A1HG	ENSG00000269929	intragenic
ENSG00000278412	MIR6854	miRNA	9	98229149	98229217	-1	TBC1D2	ENSG00000095383	intragenic
ENSG00000275377	MIR1299	miRNA	9	40929010	40929092	-1	PGM5P2	ENSG00000290923	intragenic
ENSG00000264744	MIR3689C	miRNA	9	134849298	134849369	-1			intergenic
ENSG00000265872	MIR3689A	miRNA	9	134849487	134849564	-1			intergenic
ENSG00000265848	MIR3689D1	miRNA	9	134849609	134849682	-1			intergenic
ENSG00000264163	MIR3689B	miRNA	9	134850125	134850272	-1			intergenic
ENSG00000264136	MIR3689D2	miRNA	9	134850277	134850356	-1			intergenic
ENSG00000266827	MIR3689E	miRNA	9	134850570	134850641	-1			intergenic
ENSG00000266514	MIR3689F	miRNA	9	134850742	134850807	-1			intergenic
ENSG00000263575	MIR4665	miRNA	9	6007826	6007904	1	BRD10	ENSG00000183354	antisense
ENSG00000207693	MIR602	miRNA	9	137838419	137838516	1	EHMT1	ENSG00000181090	intragenic
ENSG00000266255	MIR4475	miRNA	9	36823539	36823599	-1		ENSG00000287514	antisense
ENSG00000264922	MIR4540	miRNA	9	36864254	36864308	-1	PAX5	ENSG00000196092	intragenic
ENSG00000265368	MIR4476	miRNA	9	36893462	36893531	-1	PAX5	ENSG00000196092	intragenic
ENSG00000266855	MIR3910-1	miRNA	9	91636251	91636361	1	ROR2	ENSG00000169071	antisense
ENSG00000283351	MIR3910-2	miRNA	9	91636264	91636345	-1	ROR2	ENSG00000169071	intragenic
ENSG00000207628	MIR651	miRNA	X	8126965	8127061	1		ENSG00000285679	intragenic
ENSG00000265284	MIR4770	miRNA	X	6383906	6383963	-1			intergenic
ENSG00000263652	MIR548AX	miRNA	X	11318614	11318686	-1	ARHGAP6	ENSG00000047648	intragenic
ENSG00000265144	MIR548AM	miRNA	X	16627012	16627085	-1	CTPS2	ENSG00000047230	intragenic
ENSG00000221466	MIR548AJ2	miRNA	X	38023895	38023986	-1		ENSG00000250349	antisense
ENSG00000221466	MIR548AJ2	miRNA	X	38023895	38023986	-1	SYTL5	ENSG00000147041	antisense
ENSG00000263730	MIR3937	miRNA	X	39661216	39661321	1		ENSG00000289068	intragenic
ENSG00000207758	MIR532	miRNA	X	50003148	50003238	1	CLCN5	ENSG00000171365	intragenic
ENSG00000207768	MIR188	miRNA	X	50003503	50003588	1	CLCN5	ENSG00000171365	intragenic
ENSG00000207785	MIR500A	miRNA	X	50008431	50008514	1	CLCN5	ENSG00000171365	intragenic
ENSG00000208015	MIR362	miRNA	X	50008964	50009028	1	CLCN5	ENSG00000171365	intragenic
ENSG00000211538	MIR501	miRNA	X	50009722	50009805	1	CLCN5	ENSG00000171365	intragenic
ENSG00000239057	MIR500B	miRNA	X	50010672	50010750	1	CLCN5	ENSG00000171365	intragenic
ENSG00000207970	MIR660	miRNA	X	50013241	50013337	1	CLCN5	ENSG00000171365	intragenic
ENSG00000272080	MIR502	miRNA	X	50014598	50014683	1	CLCN5	ENSG00000171365	intragenic
ENSG00000284567	MIR223	miRNA	X	66018870	66018979	1	MIR223HG	ENSG00000274536	intragenic
ENSG00000275335	MIR8088	miRNA	X	52336557	52336642	-1			intergenic
ENSG00000266328	MIR4536-2	miRNA	X	55451495	55451582	1			intergenic
ENSG00000211991	MIR676	miRNA	X	70022857	70022923	1	EDA	ENSG00000158813	intragenic
ENSG00000283334	MIR4536-1	miRNA	X	55451495	55451582	-1			intergenic
ENSG00000283622	MIR4328	miRNA	X	78901194	78901249	-1			intergenic
ENSG00000283435	MIR1321	miRNA	X	85835780	85835858	1			intergenic
ENSG00000221187	MIR548M	miRNA	X	95063141	95063226	-1			intergenic
ENSG00000283242	MIR384	miRNA	X	76919273	76919360	-1	MIR325HG	ENSG00000280870	intragenic
ENSG00000207995	MIR325	miRNA	X	77005404	77005501	-1	MIR325HG	ENSG00000280870	intragenic
ENSG00000199051	MIR361	miRNA	X	85903636	85903707	-1	CHM	ENSG00000188419	intragenic
ENSG00000275110		miRNA	X	109054542	109054590	1			intergenic
ENSG00000265456	MIR3672	miRNA	X	121370972	121371053	1			intergenic
ENSG00000216060	MIR934	miRNA	X	136550878	136550960	1	VGLL1	ENSG00000102243	intragenic
ENSG00000207866	MIR514A2	miRNA	X	147281943	147282030	-1		ENSG00000287017	intragenic
ENSG00000207868	MIR514A1	miRNA	X	147279247	147279344	-1			intergenic
ENSG00000221081	MIR320D2	miRNA	X	140926172	140926219	-1			intergenic
ENSG00000252219	MIR892C	miRNA	X	145992750	145992826	-1			intergenic
ENSG00000207867	MIR514A3	miRNA	X	147284641	147284728	-1		ENSG00000287017	intragenic
ENSG00000216075	MIR890	miRNA	X	145994275	145994351	-1			intergenic
ENSG00000216005	MIR888	miRNA	X	145994784	145994860	-1			intergenic
ENSG00000215943	MIR892A	miRNA	X	145996669	145996743	-1			intergenic
ENSG00000216098	MIR892B	miRNA	X	145997198	145997274	-1			intergenic
ENSG00000216064	MIR891B	miRNA	X	146001053	146001131	-1			intergenic
ENSG00000207641	MIR510	miRNA	X	147272335	147272408	-1			intergenic
ENSG00000216056	MIR891A	miRNA	X	146027794	146027872	-1			intergenic
ENSG00000265789	MIR4330	miRNA	X	151168222	151168326	1			intergenic
ENSG00000216171	MIR513C	miRNA	X	147189704	147189787	-1		ENSG00000284377	antisense
ENSG00000216171	MIR513C	miRNA	X	147189704	147189787	-1		ENSG00000296782	intragenic
ENSG00000207871	MIR513B	miRNA	X	147199044	147199127	-1		ENSG00000284377	antisense
ENSG00000207871	MIR513B	miRNA	X	147199044	147199127	-1		ENSG00000296782	intragenic
ENSG00000207873	MIR513A1	miRNA	X	147213463	147213591	-1		ENSG00000284377	antisense
ENSG00000207873	MIR513A1	miRNA	X	147213463	147213591	-1		ENSG00000296782	intragenic
ENSG00000207984	MIR513A2	miRNA	X	147225826	147225952	-1		ENSG00000284377	antisense
ENSG00000207984	MIR513A2	miRNA	X	147225826	147225952	-1		ENSG00000296782	intragenic
ENSG00000207731	MIR506	miRNA	X	147230720	147230843	-1		ENSG00000284377	antisense
ENSG00000207969	MIR507	miRNA	X	147230984	147231077	-1		ENSG00000284377	antisense
ENSG00000207589	MIR508	miRNA	X	147236913	147237027	-1		ENSG00000284377	antisense
ENSG00000252583	MIR514B	miRNA	X	147250151	147250230	-1		ENSG00000284377	antisense
ENSG00000212013	MIR509-2	miRNA	X	147258760	147258850	-1		ENSG00000284377	antisense
ENSG00000212014	MIR509-3	miRNA	X	147259652	147259726	-1		ENSG00000284377	antisense
ENSG00000208000	MIR509-1	miRNA	X	147260532	147260625	-1		ENSG00000284377	antisense
ENSG00000263858	MIR4769	miRNA	X	47587429	47587505	1		ENSG00000283743	antisense
ENSG00000263858	MIR4769	miRNA	X	47587429	47587505	1	SYN1	ENSG00000008056	antisense
ENSG00000221190	MIR1184-2	miRNA	X	155383100	155383198	-1	F8A2	ENSG00000288709	antisense
ENSG00000221603	MIR1184-3	miRNA	X	155457517	155457615	1	F8A3	ENSG00000277150	antisense
ENSG00000221603	MIR1184-3	miRNA	X	155457517	155457615	1	TMLHE	ENSG00000185973	antisense
ENSG00000276350	MIR6858	miRNA	X	154450320	154450386	1	FAM50A	ENSG00000071859	intragenic
ENSG00000211578	MIR766	miRNA	X	119646738	119646848	-1	SEPTIN6	ENSG00000125354	intragenic
ENSG00000265465	MIR4768	miRNA	X	17425881	17425954	1	NHS	ENSG00000188158	intragenic
ENSG00000276575	MIR6895	miRNA	X	53195411	53195488	-1	KDM5C	ENSG00000126012	intragenic
ENSG00000277474	MIR6894	miRNA	X	53198889	53198945	-1	KDM5C	ENSG00000126012	intragenic
ENSG00000278204	MIR6857	miRNA	X	53405673	53405765	-1	SMC1A	ENSG00000072501	intragenic
ENSG00000265176	MIR3202-1	miRNA	X	153981097	153981177	1	TMEM187	ENSG00000177854	intragenic
ENSG00000283694	MIR3202-2	miRNA	X	153981098	153981176	-1	TMEM187	ENSG00000177854	antisense
ENSG00000284286	MIR718	miRNA	X	154019920	154019989	-1	IRAK1	ENSG00000184216	intragenic
ENSG00000271886	MIR98	miRNA	X	53556223	53556341	-1	HUWE1	ENSG00000086758	intragenic
ENSG00000208012	MIRLET7F2	miRNA	X	53557192	53557274	-1	HUWE1	ENSG00000086758	intragenic
ENSG00000252454	MIR2114	miRNA	X	150228004	150228083	1			intergenic
ENSG00000283775	MIR4329	miRNA	X	112780718	112780788	-1	AMOT	ENSG00000126016	intragenic
ENSG00000222532	MIR1468	miRNA	X	63786002	63786087	-1	ARHGEF9	ENSG00000131089	intragenic
ENSG00000207633	MIR505	miRNA	X	139924148	139924231	-1	ATP11C	ENSG00000101974	intragenic
ENSG00000208013	MIR652	miRNA	X	110055329	110055426	1	TMEM164	ENSG00000157600	intragenic
ENSG00000265584	MIR3978	miRNA	X	110082118	110082218	1	TMEM164	ENSG00000157600	intragenic
ENSG00000263972	MIR1587	miRNA	X	39837561	39837613	1		ENSG00000261435	antisense
ENSG00000263600	MIR3915	miRNA	X	32583656	32583752	-1	DMD	ENSG00000198947	intragenic
ENSG00000221348	MIR548F5	miRNA	X	32641474	32641559	-1	DMD	ENSG00000198947	intragenic
ENSG00000283493	MIR6086	miRNA	X	13590292	13590346	1	EGFL6	ENSG00000198759	intragenic
ENSG00000284363	MIR224	miRNA	X	151958578	151958658	-1	GABRE	ENSG00000102287	intragenic
ENSG00000283751	MIR452	miRNA	X	151959628	151959712	-1	GABRE	ENSG00000102287	intragenic
ENSG00000277120	MIR6089	miRNA	X	2609191	2609254	1	CD99P1	ENSG00000291040	intragenic
ENSG00000277120	MIR6089	miRNA	X	2609191	2609254	1	LINC03112	ENSG00000289007	antisense
ENSG00000216001	MIR450B	miRNA	X	134540185	134540262	-1			intergenic
ENSG00000199132	MIR450A1	miRNA	X	134540341	134540431	-1			intergenic
ENSG00000207755	MIR450A2	miRNA	X	134540508	134540607	-1			intergenic
